,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
5557,NE,Nordeste,2020-10-21T00:00:00.000,11406.07216667
5558,S,Sul,2020-10-21T00:00:00.000,12954.39966667
5559,SE,Sudeste/Centro-Oeste,2020-10-21T00:00:00.000,39687.41241667
5560,N,Norte,2020-10-22T00:00:00.000,6174.26475
5561,NE,Nordeste,2020-10-22T00:00:00.000,11354.68525
5562,S,Sul,2020-10-22T00:00:00.000,12720.62083333
5563,SE,Sudeste/Centro-Oeste,2020-10-22T00:00:00.000,39433.21541667
5564,N,Norte,2020-10-23T00:00:00.000,6222.50554167
5565,NE,Nordeste,2020-10-23T00:00:00.000,11418.13554167
5566,S,Sul,2020-10-23T00:00:00.000,12548.785875
5567,SE,Sudeste/Centro-Oeste,2020-10-23T00:00:00.000,39049.40129167
5568,N,Norte,2020-10-24T00:00:00.000,5887.84475
5569,NE,Nordeste,2020-10-24T00:00:00.000,11065.556125
5570,S,Sul,2020-10-24T00:00:00.000,11089.49020833
5571,SE,Sudeste/Centro-Oeste,2020-10-24T00:00:00.000,36314.98
5572,N,Norte,2020-10-25T00:00:00.000,5641.84645833
5573,NE,Nordeste,2020-10-25T00:00:00.000,10256.81133333
5574,S,Sul,2020-10-25T00:00:00.000,9711.85908333
5575,SE,Sudeste/Centro-Oeste,2020-10-25T00:00:00.000,32368.106875
5576,N,Norte,2020-10-26T00:00:00.000,6136.47716667
5577,NE,Nordeste,2020-10-26T00:00:00.000,11355.96791667
5578,S,Sul,2020-10-26T00:00:00.000,12287.06570833
5579,SE,Sudeste/Centro-Oeste,2020-10-26T00:00:00.000,37228.66683333
5580,N,Norte,2020-10-27T00:00:00.000,6127.28829167
5581,NE,Nordeste,2020-10-27T00:00:00.000,11400.63608333
5582,S,Sul,2020-10-27T00:00:00.000,12233.18358333
5583,SE,Sudeste/Centro-Oeste,2020-10-27T00:00:00.000,39115.66291667
5584,N,Norte,2020-10-28T00:00:00.000,6190.247875
5585,NE,Nordeste,2020-10-28T00:00:00.000,11420.67916667
5586,S,Sul,2020-10-28T00:00:00.000,12367.418625
5587,SE,Sudeste/Centro-Oeste,2020-10-28T00:00:00.000,40659.18391667
5588,N,Norte,2020-10-29T00:00:00.000,6324.24691667
5589,NE,Nordeste,2020-10-29T00:00:00.000,11370.95383333
5590,S,Sul,2020-10-29T00:00:00.000,12399.013375
5591,SE,Sudeste/Centro-Oeste,2020-10-29T00:00:00.000,41003.31358333
5592,N,Norte,2020-10-30T00:00:00.000,6107.27075
5593,NE,Nordeste,2020-10-30T00:00:00.000,11281.17004167
5594,S,Sul,2020-10-30T00:00:00.000,11834.09116667
5595,SE,Sudeste/Centro-Oeste,2020-10-30T00:00:00.000,38852.49279167
5596,N,Norte,2020-10-31T00:00:00.000,5878.583
5597,NE,Nordeste,2020-10-31T00:00:00.000,10909.53775
5598,S,Sul,2020-10-31T00:00:00.000,10157.426625
5599,SE,Sudeste/Centro-Oeste,2020-10-31T00:00:00.000,33664.50966667
5600,N,Norte,2020-11-01T00:00:00.000,5531.25291667
5601,NE,Nordeste,2020-11-01T00:00:00.000,9994.4955
5602,S,Sul,2020-11-01T00:00:00.000,8588.37533333
5603,SE,Sudeste/Centro-Oeste,2020-11-01T00:00:00.000,29484.68345833
5604,N,Norte,2020-11-02T00:00:00.000,5592.468875
5605,NE,Nordeste,2020-11-02T00:00:00.000,9894.25433333
5606,S,Sul,2020-11-02T00:00:00.000,9117.20816667
5607,SE,Sudeste/Centro-Oeste,2020-11-02T00:00:00.000,30163.77670833
5608,N,Norte,2020-11-03T00:00:00.000,5999.59391667
5609,NE,Nordeste,2020-11-03T00:00:00.000,10675.02825
5610,S,Sul,2020-11-03T00:00:00.000,11615.22154167
5611,SE,Sudeste/Centro-Oeste,2020-11-03T00:00:00.000,35480.843875
5612,N,Norte,2020-11-04T00:00:00.000,5662.89933333
5613,NE,Nordeste,2020-11-04T00:00:00.000,10710.84733333
5614,S,Sul,2020-11-04T00:00:00.000,11845.682625
5615,SE,Sudeste/Centro-Oeste,2020-11-04T00:00:00.000,36599.531625
5616,N,Norte,2020-11-05T00:00:00.000,5694.50129167
5617,NE,Nordeste,2020-11-05T00:00:00.000,10870.16675
5618,S,Sul,2020-11-05T00:00:00.000,11920.5909886
5619,SE,Sudeste/Centro-Oeste,2020-11-05T00:00:00.000,37278.97875
5620,N,Norte,2020-11-06T00:00:00.000,5624.36058333
5621,NE,Nordeste,2020-11-06T00:00:00.000,10944.01325
5622,S,Sul,2020-11-06T00:00:00.000,12101.32558415
5623,SE,Sudeste/Centro-Oeste,2020-11-06T00:00:00.000,37959.403125
5624,N,Norte,2020-11-07T00:00:00.000,5639.8565
5625,NE,Nordeste,2020-11-07T00:00:00.000,10327.6885
5626,S,Sul,2020-11-07T00:00:00.000,10943.4402917
5627,SE,Sudeste/Centro-Oeste,2020-11-07T00:00:00.000,35935.49558333
5628,N,Norte,2020-11-08T00:00:00.000,5451.642375
5629,NE,Nordeste,2020-11-08T00:00:00.000,9510.96866667
5630,S,Sul,2020-11-08T00:00:00.000,9773.10033146
5631,SE,Sudeste/Centro-Oeste,2020-11-08T00:00:00.000,32663.38925
5632,N,Norte,2020-11-09T00:00:00.000,5790.09908333
5633,NE,Nordeste,2020-11-09T00:00:00.000,10597.55066667
5634,S,Sul,2020-11-09T00:00:00.000,12365.79582739
5635,SE,Sudeste/Centro-Oeste,2020-11-09T00:00:00.000,38872.161625
5636,N,Norte,2020-11-10T00:00:00.000,5870.53429167
5637,NE,Nordeste,2020-11-10T00:00:00.000,10970.16004167
5638,S,Sul,2020-11-10T00:00:00.000,12664.19609281
5639,SE,Sudeste/Centro-Oeste,2020-11-10T00:00:00.000,39665.70666667
5640,N,Norte,2020-11-11T00:00:00.000,5696.07433333
5641,NE,Nordeste,2020-11-11T00:00:00.000,11048.438875
5642,S,Sul,2020-11-11T00:00:00.000,12809.76132751
5643,SE,Sudeste/Centro-Oeste,2020-11-11T00:00:00.000,40373.62916667
5644,N,Norte,2020-11-12T00:00:00.000,5770.18129167
5645,NE,Nordeste,2020-11-12T00:00:00.000,11086.81820833
5646,S,Sul,2020-11-12T00:00:00.000,12900.14766667
5647,SE,Sudeste/Centro-Oeste,2020-11-12T00:00:00.000,39500.50775
5648,N,Norte,2020-11-13T00:00:00.000,5861.496875
5649,NE,Nordeste,2020-11-13T00:00:00.000,11372.58141667
5650,S,Sul,2020-11-13T00:00:00.000,12957.71133333
5651,SE,Sudeste/Centro-Oeste,2020-11-13T00:00:00.000,40092.69229167
5652,N,Norte,2020-11-14T00:00:00.000,5841.78058333
5653,NE,Nordeste,2020-11-14T00:00:00.000,10923.56541667
5654,S,Sul,2020-11-14T00:00:00.000,11730.05120833
5655,SE,Sudeste/Centro-Oeste,2020-11-14T00:00:00.000,37155.65133333
5656,N,Norte,2020-11-15T00:00:00.000,5614.84475
5657,NE,Nordeste,2020-11-15T00:00:00.000,9892.53220833
5658,S,Sul,2020-11-15T00:00:00.000,10215.83233333
5659,SE,Sudeste/Centro-Oeste,2020-11-15T00:00:00.000,33913.208375
5660,N,Norte,2020-11-16T00:00:00.000,6010.77283333
5661,NE,Nordeste,2020-11-16T00:00:00.000,11313.67475
5662,S,Sul,2020-11-16T00:00:00.000,12909.97608333
5663,SE,Sudeste/Centro-Oeste,2020-11-16T00:00:00.000,40389.37516667
5664,N,Norte,2020-11-17T00:00:00.000,5990.164
5665,NE,Nordeste,2020-11-17T00:00:00.000,11670.595875
5666,S,Sul,2020-11-17T00:00:00.000,12743.58683333
5667,SE,Sudeste/Centro-Oeste,2020-11-17T00:00:00.000,40738.61925
5668,N,Norte,2020-11-18T00:00:00.000,6059.43754167
5669,NE,Nordeste,2020-11-18T00:00:00.000,11727.1395
5670,S,Sul,2020-11-18T00:00:00.000,12439.916
5671,SE,Sudeste/Centro-Oeste,2020-11-18T00:00:00.000,39156.87825
5672,N,Norte,2020-11-19T00:00:00.000,5947.97066667
5673,NE,Nordeste,2020-11-19T00:00:00.000,11647.73625
5674,S,Sul,2020-11-19T00:00:00.000,12240.92183333
5675,SE,Sudeste/Centro-Oeste,2020-11-19T00:00:00.000,38057.401
5676,N,Norte,2020-11-20T00:00:00.000,5846.81316667
5677,NE,Nordeste,2020-11-20T00:00:00.000,11435.893125
5678,S,Sul,2020-11-20T00:00:00.000,12285.09891667
5679,SE,Sudeste/Centro-Oeste,2020-11-20T00:00:00.000,35971.938375
5680,N,Norte,2020-11-21T00:00:00.000,5759.47295833
5681,NE,Nordeste,2020-11-21T00:00:00.000,10797.22870833
5682,S,Sul,2020-11-21T00:00:00.000,10909.67816667
5683,SE,Sudeste/Centro-Oeste,2020-11-21T00:00:00.000,34473.07345833
5684,N,Norte,2020-11-22T00:00:00.000,5484.49870833
5685,NE,Nordeste,2020-11-22T00:00:00.000,9742.49233333
5686,S,Sul,2020-11-22T00:00:00.000,9578.69529167
5687,SE,Sudeste/Centro-Oeste,2020-11-22T00:00:00.000,32240.76416667
5688,N,Norte,2020-11-23T00:00:00.000,5794.246375
5689,NE,Nordeste,2020-11-23T00:00:00.000,10853.18770833
5690,S,Sul,2020-11-23T00:00:00.000,12696.99533333
5691,SE,Sudeste/Centro-Oeste,2020-11-23T00:00:00.000,38233.32345833
5692,N,Norte,2020-11-24T00:00:00.000,5832.024625
5693,NE,Nordeste,2020-11-24T00:00:00.000,10982.89408333
5694,S,Sul,2020-11-24T00:00:00.000,13537.68391667
5695,SE,Sudeste/Centro-Oeste,2020-11-24T00:00:00.000,39890.40441667
5696,N,Norte,2020-11-25T00:00:00.000,5913.42275
5697,NE,Nordeste,2020-11-25T00:00:00.000,10925.46541667
5698,S,Sul,2020-11-25T00:00:00.000,14213.82725
5699,SE,Sudeste/Centro-Oeste,2020-11-25T00:00:00.000,40842.80875
5700,N,Norte,2020-11-26T00:00:00.000,5970.94345833
5701,NE,Nordeste,2020-11-26T00:00:00.000,11149.43629167
5702,S,Sul,2020-11-26T00:00:00.000,14022.64945833
5703,SE,Sudeste/Centro-Oeste,2020-11-26T00:00:00.000,41704.91608333
5704,N,Norte,2020-11-27T00:00:00.000,5927.71841667
5705,NE,Nordeste,2020-11-27T00:00:00.000,11162.24954167
5706,S,Sul,2020-11-27T00:00:00.000,13516.9305
5707,SE,Sudeste/Centro-Oeste,2020-11-27T00:00:00.000,42347.14220833
5708,N,Norte,2020-11-28T00:00:00.000,5821.45145833
5709,NE,Nordeste,2020-11-28T00:00:00.000,10575.06470833
5710,S,Sul,2020-11-28T00:00:00.000,12003.09320833
5711,SE,Sudeste/Centro-Oeste,2020-11-28T00:00:00.000,39750.60004167
5712,N,Norte,2020-11-29T00:00:00.000,5510.56275
5713,NE,Nordeste,2020-11-29T00:00:00.000,9815.16083333
5714,S,Sul,2020-11-29T00:00:00.000,10301.51733333
5715,SE,Sudeste/Centro-Oeste,2020-11-29T00:00:00.000,36532.109875
5716,N,Norte,2020-11-30T00:00:00.000,5812.88045833
5717,NE,Nordeste,2020-11-30T00:00:00.000,11110.45741667
5718,S,Sul,2020-11-30T00:00:00.000,12869.10353886
5719,SE,Sudeste/Centro-Oeste,2020-11-30T00:00:00.000,42812.82975
5720,N,Norte,2020-12-01T00:00:00.000,5918.03475
5721,NE,Nordeste,2020-12-01T00:00:00.000,11431.344125
5722,S,Sul,2020-12-01T00:00:00.000,12911.40570833
5723,SE,Sudeste/Centro-Oeste,2020-12-01T00:00:00.000,43229.37383333
5724,N,Norte,2020-12-02T00:00:00.000,6129.21445833
5725,NE,Nordeste,2020-12-02T00:00:00.000,11539.228375
5726,S,Sul,2020-12-02T00:00:00.000,13255.44804167
5727,SE,Sudeste/Centro-Oeste,2020-12-02T00:00:00.000,42893.11775
5728,N,Norte,2020-12-03T00:00:00.000,6138.02720833
5729,NE,Nordeste,2020-12-03T00:00:00.000,11810.73208333
5730,S,Sul,2020-12-03T00:00:00.000,12433.66816667
5731,SE,Sudeste/Centro-Oeste,2020-12-03T00:00:00.000,43278.86625
5732,N,Norte,2020-12-04T00:00:00.000,6209.65891667
5733,NE,Nordeste,2020-12-04T00:00:00.000,11829.82033333
5734,S,Sul,2020-12-04T00:00:00.000,12536.81145833
5735,SE,Sudeste/Centro-Oeste,2020-12-04T00:00:00.000,43568.4935
5736,N,Norte,2020-12-05T00:00:00.000,6020.51629167
5737,NE,Nordeste,2020-12-05T00:00:00.000,11196.75545833
5738,S,Sul,2020-12-05T00:00:00.000,10727.89145836
5739,SE,Sudeste/Centro-Oeste,2020-12-05T00:00:00.000,39759.4145
5740,N,Norte,2020-12-06T00:00:00.000,5769.27604167
5741,NE,Nordeste,2020-12-06T00:00:00.000,10252.77729167
5742,S,Sul,2020-12-06T00:00:00.000,9041.57020833
5743,SE,Sudeste/Centro-Oeste,2020-12-06T00:00:00.000,34201.96320833
5744,N,Norte,2020-12-07T00:00:00.000,5887.966375
5745,NE,Nordeste,2020-12-07T00:00:00.000,11394.28170833
5746,S,Sul,2020-12-07T00:00:00.000,11711.85088344
5747,SE,Sudeste/Centro-Oeste,2020-12-07T00:00:00.000,39052.3905
5748,N,Norte,2020-12-08T00:00:00.000,5821.70029167
5749,NE,Nordeste,2020-12-08T00:00:00.000,11337.92975
5750,S,Sul,2020-12-08T00:00:00.000,12512.82958333
5751,SE,Sudeste/Centro-Oeste,2020-12-08T00:00:00.000,39977.26679167
5752,N,Norte,2020-12-09T00:00:00.000,5930.487625
5753,NE,Nordeste,2020-12-09T00:00:00.000,11627.87316667
5754,S,Sul,2020-12-09T00:00:00.000,12996.63391667
5755,SE,Sudeste/Centro-Oeste,2020-12-09T00:00:00.000,40379.59620833
5756,N,Norte,2020-12-10T00:00:00.000,5965.78254167
5757,NE,Nordeste,2020-12-10T00:00:00.000,11681.11491667
5758,S,Sul,2020-12-10T00:00:00.000,13317.91225
5759,SE,Sudeste/Centro-Oeste,2020-12-10T00:00:00.000,39696.36945833
5760,N,Norte,2020-12-11T00:00:00.000,5998.56325
5761,NE,Nordeste,2020-12-11T00:00:00.000,11594.16191667
5762,S,Sul,2020-12-11T00:00:00.000,13936.972125
5763,SE,Sudeste/Centro-Oeste,2020-12-11T00:00:00.000,39874.95270833
5764,N,Norte,2020-12-12T00:00:00.000,5921.05304167
5765,NE,Nordeste,2020-12-12T00:00:00.000,10857.38983333
5766,S,Sul,2020-12-12T00:00:00.000,12469.264875
5767,SE,Sudeste/Centro-Oeste,2020-12-12T00:00:00.000,37695.50483333
5768,N,Norte,2020-12-13T00:00:00.000,5696.50695833
5769,NE,Nordeste,2020-12-13T00:00:00.000,10161.89616667
5770,S,Sul,2020-12-13T00:00:00.000,10417.96408333
5771,SE,Sudeste/Centro-Oeste,2020-12-13T00:00:00.000,34724.04833333
5772,N,Norte,2020-12-14T00:00:00.000,5894.73329167
5773,NE,Nordeste,2020-12-14T00:00:00.000,11432.352125
5774,S,Sul,2020-12-14T00:00:00.000,12650.02070833
5775,SE,Sudeste/Centro-Oeste,2020-12-14T00:00:00.000,40971.25258333
5776,N,Norte,2020-12-15T00:00:00.000,5723.849375
5777,NE,Nordeste,2020-12-15T00:00:00.000,11742.67533333
5778,S,Sul,2020-12-15T00:00:00.000,13242.68745833
5779,SE,Sudeste/Centro-Oeste,2020-12-15T00:00:00.000,42582.348625
5780,N,Norte,2020-12-16T00:00:00.000,5812.19020833
5781,NE,Nordeste,2020-12-16T00:00:00.000,11827.25908333
5782,S,Sul,2020-12-16T00:00:00.000,13653.129
5783,SE,Sudeste/Centro-Oeste,2020-12-16T00:00:00.000,43119.00491667
5784,N,Norte,2020-12-17T00:00:00.000,5885.71041667
5785,NE,Nordeste,2020-12-17T00:00:00.000,11810.26954167
5786,S,Sul,2020-12-17T00:00:00.000,13183.023
5787,SE,Sudeste/Centro-Oeste,2020-12-17T00:00:00.000,42990.53525
5788,N,Norte,2020-12-18T00:00:00.000,5833.560625
5789,NE,Nordeste,2020-12-18T00:00:00.000,11796.87595833
5790,S,Sul,2020-12-18T00:00:00.000,13374.45787496
5791,SE,Sudeste/Centro-Oeste,2020-12-18T00:00:00.000,43158.34291667
5792,N,Norte,2020-12-19T00:00:00.000,5737.17633333
5793,NE,Nordeste,2020-12-19T00:00:00.000,11345.73308333
5794,S,Sul,2020-12-19T00:00:00.000,11986.09925
5795,SE,Sudeste/Centro-Oeste,2020-12-19T00:00:00.000,40402.19016667
5796,N,Norte,2020-12-20T00:00:00.000,5473.484875
5797,NE,Nordeste,2020-12-20T00:00:00.000,10623.510125
5798,S,Sul,2020-12-20T00:00:00.000,10236.32804167
5799,SE,Sudeste/Centro-Oeste,2020-12-20T00:00:00.000,37610.923
5800,N,Norte,2020-12-21T00:00:00.000,5726.13283333
5801,NE,Nordeste,2020-12-21T00:00:00.000,11518.337875
5802,S,Sul,2020-12-21T00:00:00.000,12135.44058333
5803,SE,Sudeste/Centro-Oeste,2020-12-21T00:00:00.000,42713.144125
5804,N,Norte,2020-12-22T00:00:00.000,5804.63916667
5805,NE,Nordeste,2020-12-22T00:00:00.000,11612.25566667
5806,S,Sul,2020-12-22T00:00:00.000,12186.26125
5807,SE,Sudeste/Centro-Oeste,2020-12-22T00:00:00.000,41322.67079167
5808,N,Norte,2020-12-23T00:00:00.000,5920.86391667
5809,NE,Nordeste,2020-12-23T00:00:00.000,11519.49133333
5810,S,Sul,2020-12-23T00:00:00.000,12168.77466667
5811,SE,Sudeste/Centro-Oeste,2020-12-23T00:00:00.000,38959.90383333
5812,N,Norte,2020-12-24T00:00:00.000,5608.12708333
5813,NE,Nordeste,2020-12-24T00:00:00.000,10806.68729167
5814,S,Sul,2020-12-24T00:00:00.000,10858.38904167
5815,SE,Sudeste/Centro-Oeste,2020-12-24T00:00:00.000,35106.53016667
5816,N,Norte,2020-12-25T00:00:00.000,5224.30841667
5817,NE,Nordeste,2020-12-25T00:00:00.000,9573.17070833
5818,S,Sul,2020-12-25T00:00:00.000,9071.61408333
5819,SE,Sudeste/Centro-Oeste,2020-12-25T00:00:00.000,30241.09691667
5820,N,Norte,2020-12-26T00:00:00.000,5392.654125
5821,NE,Nordeste,2020-12-26T00:00:00.000,10129.70570833
5822,S,Sul,2020-12-26T00:00:00.000,9843.40275
5823,SE,Sudeste/Centro-Oeste,2020-12-26T00:00:00.000,32912.16904167
5824,N,Norte,2020-12-27T00:00:00.000,5401.226625
5825,NE,Nordeste,2020-12-27T00:00:00.000,9719.02395833
5826,S,Sul,2020-12-27T00:00:00.000,9715.12258333
5827,SE,Sudeste/Centro-Oeste,2020-12-27T00:00:00.000,32712.61433333
5828,N,Norte,2020-12-28T00:00:00.000,5884.57904167
5829,NE,Nordeste,2020-12-28T00:00:00.000,10757.71454167
5830,S,Sul,2020-12-28T00:00:00.000,11781.58895833
5831,SE,Sudeste/Centro-Oeste,2020-12-28T00:00:00.000,37145.95216667
5832,N,Norte,2020-12-29T00:00:00.000,5880.057125
5833,NE,Nordeste,2020-12-29T00:00:00.000,11147.292625
5834,S,Sul,2020-12-29T00:00:00.000,12140.20516667
5835,SE,Sudeste/Centro-Oeste,2020-12-29T00:00:00.000,38616.67875
5836,N,Norte,2020-12-30T00:00:00.000,5791.99233333
5837,NE,Nordeste,2020-12-30T00:00:00.000,11355.36958333
5838,S,Sul,2020-12-30T00:00:00.000,12411.66129167
5839,SE,Sudeste/Centro-Oeste,2020-12-30T00:00:00.000,39085.256
5840,N,Norte,2020-12-31T00:00:00.000,5600.54008333
5841,NE,Nordeste,2020-12-31T00:00:00.000,10698.23816667
5842,S,Sul,2020-12-31T00:00:00.000,10546.90129167
5843,SE,Sudeste/Centro-Oeste,2020-12-31T00:00:00.000,36753.36191667
5844,N,Norte,2021-01-01T00:00:00.000,5249.82945833
5845,NE,Nordeste,2021-01-01T00:00:00.000,9828.78591667
5846,S,Sul,2021-01-01T00:00:00.000,8564.13254042
5847,SE,Sudeste/Centro-Oeste,2021-01-01T00:00:00.000,32419.95995833
5848,N,Norte,2021-01-02T00:00:00.000,5585.21470833
5849,NE,Nordeste,2021-01-02T00:00:00.000,10433.251875
5850,S,Sul,2021-01-02T00:00:00.000,9352.43466667
5851,SE,Sudeste/Centro-Oeste,2021-01-02T00:00:00.000,33849.02075
5852,N,Norte,2021-01-03T00:00:00.000,5302.15920833
5853,NE,Nordeste,2021-01-03T00:00:00.000,10264.93754167
5854,S,Sul,2021-01-03T00:00:00.000,9449.49016667
5855,SE,Sudeste/Centro-Oeste,2021-01-03T00:00:00.000,32674.55983333
5856,N,Norte,2021-01-04T00:00:00.000,5619.21704167
5857,NE,Nordeste,2021-01-04T00:00:00.000,11341.37145833
5858,S,Sul,2021-01-04T00:00:00.000,12307.58212519
5859,SE,Sudeste/Centro-Oeste,2021-01-04T00:00:00.000,38192.79883333
5860,N,Norte,2021-01-05T00:00:00.000,5815.49525
5861,NE,Nordeste,2021-01-05T00:00:00.000,11500.21833333
5862,S,Sul,2021-01-05T00:00:00.000,13113.23308422
5863,SE,Sudeste/Centro-Oeste,2021-01-05T00:00:00.000,40956.48304167
5864,N,Norte,2021-01-06T00:00:00.000,5880.78945833
5865,NE,Nordeste,2021-01-06T00:00:00.000,11649.72283333
5866,S,Sul,2021-01-06T00:00:00.000,13496.34612638
5867,SE,Sudeste/Centro-Oeste,2021-01-06T00:00:00.000,42709.61745833
5868,N,Norte,2021-01-07T00:00:00.000,5892.557125
5869,NE,Nordeste,2021-01-07T00:00:00.000,11790.41041667
5870,S,Sul,2021-01-07T00:00:00.000,14101.18954787
5871,SE,Sudeste/Centro-Oeste,2021-01-07T00:00:00.000,42707.309625
5872,N,Norte,2021-01-08T00:00:00.000,5710.04591667
5873,NE,Nordeste,2021-01-08T00:00:00.000,11860.728625
5874,S,Sul,2021-01-08T00:00:00.000,14029.72775
5875,SE,Sudeste/Centro-Oeste,2021-01-08T00:00:00.000,42684.93320833
5876,N,Norte,2021-01-09T00:00:00.000,5516.55216667
5877,NE,Nordeste,2021-01-09T00:00:00.000,11320.68379167
5878,S,Sul,2021-01-09T00:00:00.000,12474.98437854
5879,SE,Sudeste/Centro-Oeste,2021-01-09T00:00:00.000,40121.72104167
5880,N,Norte,2021-01-10T00:00:00.000,5238.64904167
5881,NE,Nordeste,2021-01-10T00:00:00.000,10629.98216667
5882,S,Sul,2021-01-10T00:00:00.000,11276.52091667
5883,SE,Sudeste/Centro-Oeste,2021-01-10T00:00:00.000,36870.14670833
5884,N,Norte,2021-01-11T00:00:00.000,5715.24154167
5885,NE,Nordeste,2021-01-11T00:00:00.000,11639.67645833
5886,S,Sul,2021-01-11T00:00:00.000,14773.81703975
5887,SE,Sudeste/Centro-Oeste,2021-01-11T00:00:00.000,42624.12920833
5888,N,Norte,2021-01-12T00:00:00.000,5734.77454167
5889,NE,Nordeste,2021-01-12T00:00:00.000,11715.60295833
5890,S,Sul,2021-01-12T00:00:00.000,14521.52170616
5891,SE,Sudeste/Centro-Oeste,2021-01-12T00:00:00.000,43514.07616667
5892,N,Norte,2021-01-13T00:00:00.000,5630.26891667
5893,NE,Nordeste,2021-01-13T00:00:00.000,11488.17745833
5894,S,Sul,2021-01-13T00:00:00.000,13856.24720255
5895,SE,Sudeste/Centro-Oeste,2021-01-13T00:00:00.000,43301.78491667
5896,N,Norte,2021-01-14T00:00:00.000,5647.95854167
5897,NE,Nordeste,2021-01-14T00:00:00.000,11216.12029167
5898,S,Sul,2021-01-14T00:00:00.000,13334.17796099
5899,SE,Sudeste/Centro-Oeste,2021-01-14T00:00:00.000,42439.43358333
5900,N,Norte,2021-01-15T00:00:00.000,5578.22233333
5901,NE,Nordeste,2021-01-15T00:00:00.000,11328.04216667
5902,S,Sul,2021-01-15T00:00:00.000,13794.84421101
5903,SE,Sudeste/Centro-Oeste,2021-01-15T00:00:00.000,41710.517625
5904,N,Norte,2021-01-16T00:00:00.000,5530.00333333
5905,NE,Nordeste,2021-01-16T00:00:00.000,10785.14233333
5906,S,Sul,2021-01-16T00:00:00.000,12019.97833337
5907,SE,Sudeste/Centro-Oeste,2021-01-16T00:00:00.000,38765.52229167
5908,N,Norte,2021-01-17T00:00:00.000,5394.173375
5909,NE,Nordeste,2021-01-17T00:00:00.000,10210.084125
5910,S,Sul,2021-01-17T00:00:00.000,10412.99791667
5911,SE,Sudeste/Centro-Oeste,2021-01-17T00:00:00.000,36036.69366667
5912,N,Norte,2021-01-18T00:00:00.000,5484.91770833
5913,NE,Nordeste,2021-01-18T00:00:00.000,11284.58329167
5914,S,Sul,2021-01-18T00:00:00.000,12835.90205327
5915,SE,Sudeste/Centro-Oeste,2021-01-18T00:00:00.000,42272.67154167
5916,N,Norte,2021-01-19T00:00:00.000,5336.226625
5917,NE,Nordeste,2021-01-19T00:00:00.000,11354.86454167
5918,S,Sul,2021-01-19T00:00:00.000,12818.26216851
5919,SE,Sudeste/Centro-Oeste,2021-01-19T00:00:00.000,43035.40525
5920,N,Norte,2021-01-20T00:00:00.000,5227.909
5921,NE,Nordeste,2021-01-20T00:00:00.000,11211.36541667
5922,S,Sul,2021-01-20T00:00:00.000,12763.06979167
5923,SE,Sudeste/Centro-Oeste,2021-01-20T00:00:00.000,42967.833125
5924,N,Norte,2021-01-21T00:00:00.000,5345.00266667
5925,NE,Nordeste,2021-01-21T00:00:00.000,11130.87108333
5926,S,Sul,2021-01-21T00:00:00.000,12859.88854167
5927,SE,Sudeste/Centro-Oeste,2021-01-21T00:00:00.000,43548.61033333
5928,N,Norte,2021-01-22T00:00:00.000,5499.88895833
5929,NE,Nordeste,2021-01-22T00:00:00.000,11249.41441667
5930,S,Sul,2021-01-22T00:00:00.000,12899.991625
5931,SE,Sudeste/Centro-Oeste,2021-01-22T00:00:00.000,43427.99408333
5932,N,Norte,2021-01-23T00:00:00.000,5473.451
5933,NE,Nordeste,2021-01-23T00:00:00.000,10746.126875
5934,S,Sul,2021-01-23T00:00:00.000,11355.68195833
5935,SE,Sudeste/Centro-Oeste,2021-01-23T00:00:00.000,40275.66725
5936,N,Norte,2021-01-24T00:00:00.000,5374.87829167
5937,NE,Nordeste,2021-01-24T00:00:00.000,10121.10541667
5938,S,Sul,2021-01-24T00:00:00.000,10031.633375
5939,SE,Sudeste/Centro-Oeste,2021-01-24T00:00:00.000,37098.28225
5940,N,Norte,2021-01-25T00:00:00.000,5698.57279167
5941,NE,Nordeste,2021-01-25T00:00:00.000,11225.186375
5942,S,Sul,2021-01-25T00:00:00.000,12929.80804167
5943,SE,Sudeste/Centro-Oeste,2021-01-25T00:00:00.000,42293.83504167
5944,N,Norte,2021-01-26T00:00:00.000,5566.694375
5945,NE,Nordeste,2021-01-26T00:00:00.000,11512.421
5946,S,Sul,2021-01-26T00:00:00.000,13455.5905
5947,SE,Sudeste/Centro-Oeste,2021-01-26T00:00:00.000,43964.20979167
5948,N,Norte,2021-01-27T00:00:00.000,5469.83329167
5949,NE,Nordeste,2021-01-27T00:00:00.000,11412.214125
5950,S,Sul,2021-01-27T00:00:00.000,13512.92845833
5951,SE,Sudeste/Centro-Oeste,2021-01-27T00:00:00.000,44875.24483333
5952,N,Norte,2021-01-28T00:00:00.000,5428.85566667
5953,NE,Nordeste,2021-01-28T00:00:00.000,11415.91116667
5954,S,Sul,2021-01-28T00:00:00.000,13089.74445833
5955,SE,Sudeste/Centro-Oeste,2021-01-28T00:00:00.000,45243.49629167
5956,N,Norte,2021-01-29T00:00:00.000,5445.221875
5957,NE,Nordeste,2021-01-29T00:00:00.000,11396.192625
5958,S,Sul,2021-01-29T00:00:00.000,13066.02079167
5959,SE,Sudeste/Centro-Oeste,2021-01-29T00:00:00.000,45448.15041667
5960,N,Norte,2021-01-30T00:00:00.000,5412.17275
5961,NE,Nordeste,2021-01-30T00:00:00.000,10950.91554167
